DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
2014/01/06 18:49:40.81,25.4328,122.7666,235.33,5.10,Mb,,41,1,0.71,us,201401062052
2014/01/07 03:43:22.88,-21.0378,-69.6627,82.59,5.30,Mw,,82,1,0.77,us,201401072005
2014/01/07 06:07:56.55,54.8149,-160.0756,40.64,5.20,Mb,,63,0,0.98,us,201401072011
2014/01/07 07:03:27.76,-59.5494,-26.2237,104.84,5.00,Mb,,52,8,0.57,us,201401072017
2014/01/07 12:06:10.00,-44.2360,-79.4190,10.00,5.00,Mb,,,,1.43,guc,201401072028
2014/01/07 16:52:31.26,-21.9100,-176.6189,160.46,5.10,Mb,,22,7,0.72,us,201401072038
2014/01/07 23:02:53.36,-4.5306,-106.0719,10.00,5.70,Mw,,45,16,1.04,us,201401072054
2014/01/07 23:09:05.55,-4.4739,-105.9335,10.00,5.00,Mb,,109,23,0.60,us,201401072055
2014/01/08 04:22:10.18,-20.7495,-70.6330,20.00,5.60,Mw,,36,1,0.73,us,201401082004
2014/01/08 16:50:31.19,46.6497,153.0481,55.42,5.00,Mb,,85,7,0.58,us,201401082027
2014/01/08 18:15:10.51,24.5546,123.5034,63.11,5.40,Mb,,40,0,0.85,us,201401082031
2014/01/09 04:31:54.46,42.0428,142.6886,64.22,5.00,Mb,,87,0,0.64,us,201401092006
2014/01/09 06:39:33.45,-11.5917,166.5235,58.01,5.80,Mw,,35,7,0.74,us,201401092017
2014/01/09 12:50:19.50,3.0409,-75.7978,28.36,5.00,Mb,,60,1,1.36,us,201401092022
2014/01/09 16:16:51.24,-6.9559,105.4281,42.78,5.00,Mb,,95,2,1.03,us,201401092026
2014/01/09 18:38:28.69,-20.4520,172.4883,14.90,5.40,Mw,,104,6,0.85,us,201401092030
2014/01/09 20:57:43.30,23.1800,-80.7211,10.00,5.00,Mw,,24,3,0.83,us,201401092034
2014/01/10 02:22:55.93,-31.3131,-179.5728,211.00,5.60,Mw,,22,3,1.01,us,201401102008
2014/01/10 18:03:01.01,48.2546,154.0265,80.57,5.30,Mb,,24,5,0.80,us,201401102041
2014/01/11 04:12:56.20,37.8270,20.9500,0.00,5.00,Mw,,,,0.91,the,201401112011
2014/01/11 12:51:45.48,-16.8934,167.4382,10.00,5.00,Mb,,41,1,0.86,us,201401112028
2014/01/11 13:10:51.64,14.6491,-92.0071,80.73,5.60,Mb,,111,0,1.44,us,201401112029
2014/01/11 14:51:00.21,26.2507,-44.5660,10.00,5.00,Mb,,131,18,1.22,us,201401112030
2014/01/11 18:35:46.45,25.4890,126.3187,41.63,5.00,Mb,,96,2,0.73,us,201401112039
2014/01/12 13:07:50.25,5.7851,125.5925,136.34,5.00,Mb,,58,1,0.76,us,201401122021
2014/01/13 04:01:03.26,19.0408,-66.8054,20.00,6.40,Mw,,21,1,1.20,us,201401132006
2014/01/14 13:55:02.17,40.2807,52.8771,49.03,5.20,Mb,,37,5,0.92,us,201401142032
2014/01/14 14:59:35.64,-16.4083,-173.2796,10.00,5.30,Mw,,47,3,0.72,us,201401142036
2014/01/14 15:41:08.78,36.5504,71.5185,107.24,5.10,Mb,,24,3,1.09,us,201401142040
2014/01/14 17:23:49.60,-32.1931,-177.8133,9.14,5.00,Mb,,54,3,1.12,us,201401142054
2014/01/15 08:38:07.28,-31.1956,-68.0557,88.26,5.30,Mb,,59,3,1.14,us,201401152003
2014/01/16 01:12:17.85,40.1538,142.7530,44.34,5.10,Mb,,135,2,0.93,us,201401162004
2014/01/16 03:41:48.19,-11.9507,166.5999,153.54,5.20,Mb,,41,6,0.52,us,201401162007
2014/01/16 04:48:52.98,1.3863,126.4751,26.12,5.10,Mb,,97,1,1.23,us,201401162008
2014/01/16 07:33:12.12,51.2758,-179.1911,40.02,5.80,Mb,,120,1,1.04,us,201401162009
2014/01/16 08:14:46.93,73.7856,8.5432,10.00,5.30,Mb,,61,5,1.35,us,201401162012
2014/01/16 20:02:45.57,-54.0729,6.9359,10.00,5.20,Mb,,34,18,0.89,us,201401162027
2014/01/16 21:38:00.48,-53.9902,6.9807,10.00,5.20,Mb,,34,18,0.92,us,201401162034
2014/01/16 22:56:08.77,27.9698,129.4455,42.29,5.00,Mb,,27,2,0.77,us,201401162037
2014/01/17 21:02:42.70,9.6958,-84.7284,24.98,5.10,Mb,,47,1,0.77,us,201401172057
2014/01/18 05:00:42.53,28.9022,142.3492,14.00,5.30,Mw,,21,2,1.03,us,201401182021
2014/01/18 22:19:28.53,26.3228,-44.5103,10.00,5.40,Mb,,55,18,0.69,us,201401182053
2014/01/18 23:01:33.89,26.3971,-44.4530,10.00,5.00,Mb,,75,18,0.75,us,201401182055
2014/01/19 15:54:38.53,-5.9276,149.4088,76.06,5.10,Mb,,37,4,1.05,us,201401192074
2014/01/19 15:58:01.85,-2.4774,139.9047,51.67,5.10,Mb,,19,8,0.96,us,201401192075
2014/01/20 02:52:45.50,-40.6343,175.7765,28.00,6.20,Mw,,37,0,0.95,us,201401202008
2014/01/20 15:33:13.20,9.0142,138.2293,22.36,5.20,Mb,,19,8,0.91,us,201401202033
2014/01/21 01:29:13.16,-15.2497,-175.0512,10.00,5.90,Mw,,47,7,1.36,us,201401212002
2014/01/21 10:50:00.42,49.2687,155.9293,27.90,5.10,Mb,,130,4,0.97,us,201401212008
2014/01/21 20:47:12.16,-19.8885,-173.5631,9.29,5.10,Mb,,128,6,0.87,us,201401212024
2014/01/22 10:20:31.34,-20.4612,172.4935,10.09,5.30,Mb,,96,5,0.94,us,201401222008
2014/01/22 15:31:24.95,31.5547,143.6935,32.11,5.10,Mb,,52,4,1.54,us,201401222014
2014/01/23 00:52:15.80,-7.1226,120.2860,580.26,5.50,Mb,,30,5,0.97,us,201401232001
2014/01/23 02:36:34.67,-7.7569,129.3204,72.92,5.00,Mb,,42,2,1.12,us,201401232002
2014/01/23 04:59:54.41,13.3725,146.0076,29.70,5.90,Mw,,71,1,0.88,us,201401232005
2014/01/23 05:24:04.21,13.4520,145.9332,35.00,5.50,Mb,,94,1,1.37,us,201401232006
2014/01/23 07:29:40.42,12.8754,-88.5831,66.93,5.10,Mb,,110,2,1.19,us,201401232009
2014/01/23 19:54:59.73,18.0670,119.8682,14.16,5.00,Mb,,90,1,0.90,us,201401232020
2014/01/24 14:31:25.09,-6.6614,130.5762,62.16,5.20,Mb,,76,1,0.89,us,201401242027
2014/01/24 18:06:34.95,-21.3253,-173.9558,9.09,5.00,Mb,,88,4,1.42,us,201401242030
2014/01/25 05:14:18.52,-7.9827,109.2662,66.00,6.10,Mw,,20,1,1.44,us,201401252013
2014/01/25 05:25:16.00,-8.0009,109.3003,84.51,5.20,Mb,,44,1,0.50,us,201401252014
2014/01/25 17:00:06.25,-7.9211,155.9070,10.14,5.40,Mw,,21,4,0.73,us,201401252034
2014/01/26 03:25:30.29,-10.9360,163.9135,30.80,5.20,Mb,,30,4,0.68,us,201401262016
2014/01/26 05:10:28.99,-3.8593,-80.8101,19.63,5.50,Mb,,79,5,0.76,us,201401262020
2014/01/26 05:22:02.78,-17.3573,168.3121,20.79,5.00,Mb,,126,0,0.66,us,201401262021
2014/01/26 10:39:32.36,-15.1307,-173.5126,10.00,5.20,Mb,,59,2,1.32,us,201401262030
2014/01/26 12:38:37.24,23.0007,95.9078,12.43,5.20,Mb,,50,4,1.24,us,201401262032
2014/01/26 13:55:42.87,38.1736,20.4121,12.44,6.10,Mw,,36,2,0.81,us,201401262035
2014/01/26 17:57:51.21,13.5334,121.8859,76.02,5.00,Mb,,91,13,0.75,us,201401262053
2014/01/26 18:45:09.06,38.2690,20.2728,10.29,5.40,Mb,,35,2,1.20,us,201401262054
2014/01/26 19:54:59.04,-4.7223,134.0544,16.80,5.00,Mb,,112,3,1.46,us,201401262060
2014/01/27 02:28:58.79,-41.1859,-89.9459,16.06,5.10,Mb,,93,15,1.17,us,201401272004
2014/01/27 16:14:00.07,-8.0851,109.2347,83.50,5.00,Mb,,26,1,0.62,us,201401272015
2014/01/27 16:31:08.58,-11.8010,165.2317,8.84,5.30,Mb,,92,4,0.52,us,201401272017
2014/01/27 16:42:37.17,-19.1904,-63.9004,591.52,5.40,Mb,,28,5,0.74,us,201401272018
2014/01/28 11:49:11.86,26.8615,127.0662,99.50,5.10,Mb,,45,1,1.09,us,201401282014
2014/01/28 20:34:03.19,56.5772,-34.2885,1.00,5.00,Mb,,27,16,0.90,us,201401282027
2014/01/28 22:22:17.63,56.8560,-34.5882,14.64,5.10,Mb,,50,8,1.41,us,201401282034
2014/01/28 23:17:42.34,56.6124,-34.2526,14.76,5.00,Mb,,68,9,0.87,us,201401282037
2014/01/29 00:32:29.12,-9.6334,161.2221,46.24,5.50,Mb,,26,1,1.13,us,201401292001
2014/01/29 10:01:51.55,-18.5110,-69.4662,120.20,5.50,Mb,,60,1,0.98,us,201401292008
2014/01/29 13:46:50.41,23.8623,93.9492,59.12,5.10,Mb,,25,3,0.76,us,201401292010
2014/01/31 16:39:06.32,54.7069,159.6352,158.63,5.10,Mb,,102,2,0.84,us,201401312009
2014/02/01 00:00:49.00,51.0744,-178.0626,11.00,5.00,Mb,,,,1.03,ak,201402012001
2014/02/01 03:58:43.99,-56.8269,-27.3391,129.97,6.10,Mw,,23,6,0.79,us,201402012011
2014/02/01 09:17:27.13,-55.1792,-126.4917,10.15,5.30,Mb,,16,31,0.82,us,201402012031
2014/02/01 10:06:22.26,-4.6493,-105.0740,10.17,5.40,Mw,,60,15,0.79,us,201402012034
2014/02/01 20:00:01.31,-11.4671,166.2799,45.95,5.70,Mw,,36,4,0.67,us,201402012066
2014/02/01 20:13:32.99,-5.1310,68.5921,13.28,5.00,Mb,,58,4,0.90,us,201402012068
2014/02/02 02:59:23.98,-1.3153,126.2834,42.15,5.10,Mb,,46,2,0.80,us,201402022018
2014/02/02 05:41:17.99,-25.2126,-177.4794,138.41,5.00,Mb,,62,4,0.66,us,201402022027
2014/02/02 08:57:09.32,-15.9087,-74.0208,43.97,5.10,Mb,,67,5,0.93,us,201402022041
2014/02/02 09:26:37.82,-32.9076,-177.8806,44.26,6.50,Mw,,22,4,1.28,us,201402022045
2014/02/02 14:26:45.51,26.5886,57.7412,10.00,5.30,Mb,,49,2,0.73,us,201402022062
2014/02/02 18:12:02.55,-33.6982,-178.1373,35.00,5.10,Mb,,50,5,0.65,us,201402022075
2014/02/02 18:51:09.45,20.2386,120.2616,10.00,5.20,Mb,,104,3,1.12,us,201402022077
2014/02/02 23:44:01.20,12.2849,95.0592,34.18,5.20,Mb,,45,2,0.73,us,201402022089
2014/02/03 03:08:46.19,38.2637,20.3897,5.00,6.00,Mw,,,,1.26,ath,201402032010
2014/02/03 04:25:59.94,-4.8976,153.7404,109.00,5.60,Mw,,19,2,1.02,us,201402032015
2014/02/03 20:37:15.78,-7.2183,128.2791,17.64,5.20,Mb,,26,3,0.92,us,201402032080
2014/02/03 22:36:37.09,-7.1916,128.1716,7.05,5.80,Mw,,17,3,1.39,us,201402032084
2014/02/03 23:54:11.43,-7.2298,128.2461,10.00,5.00,Mb,,44,3,1.32,us,201402032091
2014/02/04 00:27:05.91,-7.2014,128.2536,10.00,5.00,Mb,,35,3,1.20,us,201402042003
2014/02/04 01:05:30.22,-7.4222,128.4184,10.00,5.10,Mb,,48,3,0.78,us,201402042012
2014/02/04 06:55:44.45,-18.0510,-175.3011,196.31,5.00,Mb,,78,5,0.81,us,201402042042
2014/02/04 18:49:15.08,13.3607,144.1285,121.00,5.20,Mw,,13,1,0.84,us,201402042089
2014/02/04 20:19:02.01,-1.9271,152.1388,10.68,5.10,Mb,,162,9,0.72,us,201402042098
2014/02/05 11:51:05.00,-21.3770,-69.5170,39.60,5.00,Mb,,,,0.98,guc,201402052030
2014/02/05 15:04:04.89,-21.2356,-174.1889,10.00,5.30,Mb,,47,5,0.92,us,201402052038
2014/02/05 17:32:14.76,38.6854,142.3634,48.51,5.30,Mw,,28,3,0.67,us,201402052045
2014/02/05 20:52:33.37,-61.3939,154.4542,10.00,5.90,Mw,,32,7,0.99,us,201402052050
2014/02/05 22:53:05.35,-20.3954,169.2569,48.18,5.50,Mw,,58,3,1.09,us,201402052055
2014/02/06 05:47:02.49,-11.5493,166.4025,50.23,5.50,Mw,,34,4,0.68,us,201402062012
2014/02/06 08:27:31.08,-21.8979,-177.8870,366.84,5.00,Mb,,42,6,0.99,us,201402062018
2014/02/06 11:32:27.59,24.8070,125.3325,43.03,5.00,Mb,,102,2,0.77,us,201402062021
2014/02/06 20:29:08.04,-6.6239,129.0770,205.18,5.10,Mb,,37,3,0.80,us,201402062040
2014/02/07 08:40:13.55,-15.0691,167.3721,122.00,6.50,Mw,,20,0,1.15,us,201402072020
2014/02/07 16:56:39.07,-30.4831,-177.8887,10.00,5.00,Mb,,180,1,1.48,us,201402072043
2014/02/07 17:18:34.49,37.5618,141.3625,61.98,5.20,Mb,,36,3,0.74,us,201402072045
2014/02/07 20:37:10.94,6.6913,-72.9584,159.12,5.20,Mw,,23,2,0.94,us,201402072057
2014/02/08 02:34:23.05,37.0868,141.1201,51.78,5.00,Mb,,111,2,0.52,us,201402082008
2014/02/08 05:40:13.36,-9.6785,159.6647,40.92,5.10,Mb,,78,9,1.16,us,201402082014
2014/02/08 19:50:36.41,-60.4256,-45.1914,23.93,5.70,Mw,,45,8,0.85,us,201402082041
2014/02/09 14:56:39.11,-5.9651,154.4350,41.80,6.00,Mw,,15,3,0.93,us,201402092045
2014/02/09 17:53:00.45,-15.0592,-71.9232,108.22,5.00,Mb,,122,4,1.23,us,201402092051
2014/02/10 04:13:44.35,-38.4428,-73.1942,38.03,5.00,Mb,,88,3,1.21,us,201402102009
2014/02/10 09:38:04.53,39.6171,143.5251,30.58,5.00,Mb,,127,2,1.02,us,201402102026
2014/02/10 11:00:10.00,-22.1740,-68.7570,104.50,5.20,Mw,,,,0.88,guc,201402102032
2014/02/10 11:41:42.84,-37.0718,-96.4872,10.00,5.00,Mb,,49,15,0.58,us,201402102034
2014/02/10 12:06:47.29,40.2880,48.8033,64.66,5.40,Mw,,16,3,0.72,us,201402102035
2014/02/10 13:15:08.60,-21.2044,-174.1691,10.00,5.00,Mb,,97,8,1.31,us,201402102039
2014/02/10 18:06:17.93,-8.2076,124.5284,18.60,5.50,Mw,,40,2,0.94,us,201402102046
2014/02/10 19:14:39.98,34.1564,139.9465,93.59,5.30,Mb,,22,1,0.67,us,201402102051
2014/02/11 01:15:26.59,33.8784,89.2216,10.00,5.20,Mb,,28,4,0.66,us,201402112007
2014/02/11 02:14:55.99,35.9947,82.4870,10.00,5.20,Mb,,52,7,0.71,us,201402112009
2014/02/11 10:16:57.83,-6.1784,130.8135,72.04,5.00,Mb,,39,2,1.00,us,201402112026
2014/02/12 00:09:37.32,-15.0370,167.3349,120.91,5.20,Mb,,27,0,0.70,us,201402122001
2014/02/12 09:19:49.06,35.9060,82.5865,10.00,6.90,Mw,,18,7,0.84,us,201402122014
2014/02/12 09:24:43.01,35.8221,82.4667,10.00,5.70,Mb,,29,9,0.93,us,201402122015
2014/02/12 11:43:10.00,-22.3540,-68.8130,99.90,5.60,Mw,,,,1.33,guc,201402122026
2014/02/12 13:35:23.53,-34.7634,-71.6139,45.92,5.20,Mb,,73,0,0.63,us,201402122032
2014/02/12 19:22:52.30,-20.6722,169.8817,10.00,5.50,Mb,,62,3,1.14,us,201402122048
2014/02/12 19:22:53.48,-20.6264,169.8512,13.20,5.50,Mb,,34,3,0.70,us,201402122049
2014/02/13 05:54:34.60,-58.4500,-31.8600,10.00,5.10,Mb,,,,0.97,us,201402132018
2014/02/13 15:41:08.77,-6.1315,133.3882,43.15,5.00,Mb,,33,3,1.24,us,201402132046
2014/02/13 18:57:35.37,9.1944,58.1613,10.00,5.20,Mb,,56,5,0.85,us,201402132056
2014/02/14 07:44:15.06,-22.9553,-114.3303,12.00,5.60,Mw,,35,15,1.08,us,201402142019
2014/02/15 07:31:19.40,38.3001,20.3902,25.28,5.00,Mb,,43,2,1.45,us,201402152012
2014/02/16 14:22:05.83,-6.9446,146.8400,86.37,5.10,Mb,,19,2,0.79,us,201402162035
2014/02/17 00:34:34.00,-31.7120,-71.8020,32.40,5.10,Mb,,,,0.71,guc,201402172002
2014/02/17 01:06:04.43,-30.0907,-177.7820,34.25,5.40,Mw,,40,1,1.49,us,201402172004
2014/02/17 05:27:36.64,-22.3800,-174.9389,6.00,5.40,Mw,,58,7,0.83,us,201402172013
2014/02/17 05:55:59.18,18.5273,120.4251,20.40,5.50,Mw,,43,1,0.90,us,201402172016
2014/02/17 09:41:36.17,6.5373,-71.6995,42.86,5.40,Mw,,24,1,1.02,us,201402172025
2014/02/17 13:59:38.04,53.5342,-163.5790,28.69,5.00,Mb,,65,1,0.90,us,201402172038
2014/02/18 03:34:12.57,1.7545,122.8831,43.29,5.30,Mw,,22,3,1.11,us,201402182012
2014/02/18 08:14:42.54,-34.7981,-179.4181,27.01,5.60,Mw,,57,3,0.71,us,201402182019
2014/02/18 09:27:13.12,14.6682,-58.9272,14.83,6.50,Mw,,30,2,0.94,us,201402182023
2014/02/18 10:12:15.64,-4.9229,153.7758,112.21,5.80,Mw,,13,2,0.89,us,201402182025
2014/02/18 12:35:57.28,18.1504,119.8445,19.05,5.00,Mb,,76,1,0.87,us,201402182038
2014/02/18 14:16:18.67,-5.6415,148.2415,50.67,5.00,Mb,,58,4,0.74,us,201402182046
2014/02/18 16:15:38.81,-5.2691,152.1584,52.63,5.10,Mb,,56,1,0.87,us,201402182052
2014/02/18 23:35:58.27,-14.1648,-75.5997,57.04,5.90,Mw,,18,2,0.65,us,201402182066
2014/02/19 11:10:13.30,9.7000,-69.6800,3.40,5.30,Mw,,,,0.84,car,201402192015
2014/02/19 12:49:06.33,52.1879,143.4644,15.16,5.10,Mb,,72,5,0.65,us,201402192021
2014/02/20 04:09:57.16,-14.1378,-14.5788,10.00,5.30,Mb,,95,23,1.16,us,201402202013
2014/02/20 05:18:22.65,-32.3045,-178.8149,35.01,5.20,Mb,,45,3,1.09,us,201402202015
2014/02/20 16:28:50.46,-36.4072,-39.5859,14.77,5.00,Mb,,50,18,0.71,us,201402202026
2014/02/21 10:43:45.94,-28.5124,-68.0016,105.16,5.10,Mb,,96,3,1.49,us,201402212016
2014/02/21 11:43:26.46,12.4624,-70.7157,33.38,5.10,Mb,,25,4,0.82,us,201402212018
2014/02/21 17:51:42.88,-30.5835,-177.9767,50.80,5.00,Mb,,35,1,1.31,us,201402212035
2014/02/22 17:27:59.30,1.0765,97.2362,28.02,5.10,Mb,,42,2,1.06,us,201402222046
2014/02/22 17:29:48.74,1.2069,97.2622,12.46,5.30,Mw,,22,2,0.93,us,201402222048
2014/02/22 22:39:32.23,-60.2444,-47.2746,10.00,5.50,Mw,,54,8,0.99,us,201402222065
2014/02/23 04:54:18.70,43.5094,147.7717,19.79,5.50,Mw,,29,4,0.61,us,201402232014
2014/02/23 15:06:51.23,-1.1046,120.2063,20.00,5.30,Mw,,15,3,1.05,us,201402232038
2014/02/23 19:43:37.63,-5.8801,147.7919,129.13,5.10,Mb,,46,4,1.24,us,201402232050
2014/02/23 21:21:15.03,-9.7885,117.9879,23.15,5.00,Mb,,50,4,1.39,us,201402232054
2014/02/24 21:56:01.59,0.5614,126.1930,30.38,5.30,Mw,,26,1,1.06,us,201402242050
2014/02/24 23:26:55.07,4.1306,62.8765,4.00,5.60,Mw,,74,11,1.31,us,201402242054
2014/02/24 23:32:47.53,4.1326,62.6332,10.00,5.60,Mw,,65,11,0.90,us,201402242056
2014/02/24 23:43:56.99,3.7735,62.5309,10.00,5.10,Mb,,104,11,1.28,us,201402242061
2014/02/24 23:47:06.09,4.0592,62.5996,10.00,5.50,Mw,,102,11,1.26,us,201402242062
2014/02/24 23:59:45.78,4.2246,62.5227,10.00,5.50,Mw,,40,11,0.92,us,201402242064
2014/02/25 01:49:04.67,0.6250,120.5036,72.16,5.00,Mb,,77,3,0.79,us,201402252003
2014/02/25 02:01:25.53,4.4898,62.7008,9.08,5.10,Mb,,72,11,0.85,us,201402252005
2014/02/25 04:42:40.07,-0.4101,125.2076,61.88,5.00,Mb,,45,2,1.15,us,201402252006
2014/02/25 15:43:31.90,-59.4033,-59.9734,15.01,5.10,Mb,,89,6,0.86,us,201402252022
2014/02/25 15:56:29.48,57.2070,-154.9260,59.90,5.20,Mb,,,,0.95,ak,201402252023
2014/02/26 21:13:40.13,53.6198,-171.8327,265.00,6.10,Mw,,30,2,1.12,us,201402262037
2014/02/27 05:10:59.04,-59.4595,-59.7034,10.00,5.30,Mb,,87,6,0.68,us,201402272002
2014/02/28 02:28:36.84,20.1818,120.3231,9.98,5.00,Mb,,34,3,0.60,us,201402282007
2014/02/28 02:48:08.51,-15.7849,-13.0678,10.00,5.20,Mb,,61,7,0.83,us,201402282009
2014/02/28 05:50:39.15,7.3016,94.2594,102.47,5.10,Mb,,39,3,1.14,us,201402282019
2014/02/28 19:41:15.36,-28.3652,-176.7000,10.18,5.10,Mb,,76,1,0.93,us,201402282046
2014/03/01 02:16:38.86,32.1843,-40.2552,10.00,5.20,Mb,,38,21,0.58,us,201403012007
2014/03/02 08:50:02.72,0.2282,126.2677,26.30,5.00,Mb,,54,1,0.66,us,201403022023
2014/03/02 09:37:54.83,12.5543,-87.6868,60.00,6.20,Mw,,38,0,1.44,us,201403022029
2014/03/02 09:41:23.63,12.4187,-87.8150,71.82,5.00,Mb,,72,1,1.33,us,201403022030
2014/03/02 10:12:21.95,-45.6934,-76.5470,10.00,5.20,Mb,,51,3,0.90,us,201403022032
2014/03/02 11:14:39.68,-45.7672,-76.5984,10.00,5.30,Mb,,51,3,0.76,us,201403022040
2014/03/02 15:42:01.93,-21.2629,-174.0783,10.00,5.30,Mb,,29,4,1.45,us,201403022051
2014/03/02 16:18:28.28,-45.8292,-76.6762,10.00,5.10,Mb,,74,3,0.88,us,201403022056
2014/03/02 17:03:41.70,-45.7209,-76.6090,10.00,5.40,Mw,,79,3,0.89,us,201403022062
2014/03/02 19:38:56.37,-6.2859,154.8444,45.00,5.80,Mw,,16,3,1.06,us,201403022069
2014/03/02 20:11:23.43,27.4312,127.3674,119.00,6.50,Mw,,17,1,0.97,us,201403022071
2014/03/02 22:17:14.77,14.2050,-93.1516,20.53,6.00,Mw,,62,1,0.96,us,201403022076
2014/03/02 22:26:07.00,14.1800,-93.2300,10.00,5.10,Mb,,,,0.96,unm,201403022077
2014/03/03 02:27:30.97,26.2886,127.3545,58.48,5.20,Mb,,74,1,1.32,us,201403032007
2014/03/03 03:17:47.00,-33.0560,-71.9400,31.70,5.10,Mw,,,,1.50,guc,201403032010
2014/03/03 16:10:41.77,-17.8087,-178.6694,565.35,5.10,Mb,,45,3,0.64,us,201403032040
2014/03/04 05:49:06.43,30.8282,141.0478,54.55,5.00,Mb,,42,3,1.07,us,201403042016
2014/03/04 10:51:15.57,-33.6046,-71.9570,20.00,5.70,Mw,,41,1,0.82,us,201403042032
2014/03/04 10:56:34.00,-33.6300,-71.8950,18.50,5.10,Mb,,,,1.26,guc,201403042035
2014/03/05 02:24:23.77,31.3172,-119.4018,10.00,5.00,Mw,,176,2,0.71,us,201403052004
2014/03/05 09:56:57.84,-14.7378,169.8234,638.00,6.30,Mw,,19,8,0.89,us,201403052016
2014/03/05 17:34:19.59,-14.7947,167.2548,109.60,5.60,Mw,,35,7,0.87,us,201403052040
2014/03/05 22:27:06.39,-5.7523,154.1211,33.00,5.60,Mw,,17,2,1.48,us,201403052054
2014/03/06 00:23:19.29,-0.1817,122.9097,140.88,5.10,Mb,,34,1,1.21,us,201403062001
2014/03/06 03:24:19.35,51.8006,176.1379,43.75,5.00,Mb,,68,2,0.72,us,201403062008
2014/03/06 04:37:05.00,-33.3330,-71.2800,59.70,5.30,Mb,,,,0.80,guc,201403062012
2014/03/06 05:42:37.81,18.5747,145.5627,209.96,5.30,Mb,,16,5,0.84,us,201403062013
2014/03/06 10:23:59.87,-7.6378,117.1287,299.24,5.10,Mb,,32,3,0.83,us,201403062023
2014/03/06 14:31:44.36,-21.4431,-178.8219,548.25,5.00,Mb,,41,5,0.94,us,201403062028
2014/03/06 23:47:01.63,-60.7149,-27.0384,10.00,5.10,Mb,,54,8,1.43,us,201403062048
2014/03/07 05:17:28.62,-6.2671,151.0521,31.35,5.00,Mb,,47,2,1.25,us,201403072014
2014/03/07 05:57:50.10,-15.5697,-177.2789,11.70,5.40,Mw,,46,5,1.05,us,201403072017
2014/03/07 10:04:52.74,-28.1520,-176.6437,27.00,5.70,Mw,,44,2,1.37,us,201403072025
2014/03/07 13:22:08.45,-27.9962,-176.7939,10.00,5.00,Mb,,76,2,1.24,us,201403072033
2014/03/07 16:14:53.88,-4.5560,103.8116,117.79,5.30,Mw,,42,1,1.01,us,201403072038
2014/03/07 21:23:22.68,-6.2815,147.8283,43.35,5.10,Mb,,16,3,0.95,us,201403072055
2014/03/08 03:37:52.51,-4.2194,133.6963,9.96,5.20,Mb,,39,2,0.73,us,201403082011
2014/03/08 07:14:10.43,-53.1926,9.4637,12.00,5.40,Mw,,69,19,1.07,us,201403082028
2014/03/08 18:29:08.03,-60.6515,-19.0560,9.16,5.40,Mb,,49,11,1.00,us,201403082055
2014/03/08 18:56:53.31,0.3099,126.2086,5.89,5.20,Mb,,35,1,0.98,us,201403082056
2014/03/08 20:56:55.01,-10.2740,161.3982,76.93,5.30,Mb,,30,2,0.65,us,201403082061
2014/03/09 12:16:34.03,-5.5474,147.6307,243.89,5.00,Mb,,15,3,1.13,us,201403092035
2014/03/09 13:42:18.92,-8.8945,113.0709,78.56,5.30,Mb,,21,1,0.75,us,201403092038
2014/03/09 16:02:59.69,19.1942,95.7207,24.93,5.10,Mb,,33,2,0.58,us,201403092046
2014/03/09 16:12:15.43,-15.2035,-175.6551,332.03,5.10,Mb,,47,4,0.59,us,201403092050
2014/03/09 20:29:52.67,1.6677,-79.3511,6.00,5.60,Mw,,62,2,0.88,us,201403092064
2014/03/10 00:38:15.10,16.0414,-98.3358,8.41,5.80,Mw,,82,2,0.70,us,201403102001
2014/03/10 05:18:13.43,40.8287,-125.1338,16.64,6.80,Mw,116,229,73,0.15,NC,72182046
2014/03/10 13:28:21.76,-14.4761,167.4345,196.03,5.10,Mb,,29,8,0.62,us,201403102050
2014/03/10 17:31:31.88,-6.9663,129.8413,120.63,5.00,Mb,,60,2,0.73,us,201403102072
2014/03/10 17:33:29.00,-5.4804,147.9554,260.00,5.90,Mw,,11,3,0.88,us,201403102073
2014/03/11 02:44:05.83,-60.8623,-19.9775,10.00,6.40,Mw,,48,11,0.82,us,201403112009
2014/03/11 17:42:01.07,0.5904,-27.0177,12.94,5.10,Mb,,42,11,0.96,us,201403112054
2014/03/11 20:04:31.36,35.7225,140.1604,58.52,5.00,Mb,,78,2,1.05,us,201403112061
2014/03/11 22:03:09.81,-3.0856,148.5531,7.00,6.10,Mw,,17,2,1.22,us,201403112067
2014/03/12 00:31:44.47,44.3113,-129.0809,10.00,5.10,Mb,,119,4,0.54,us,201403122002
2014/03/12 19:25:41.56,-23.5928,-175.0857,14.88,5.60,Mw,,77,9,1.31,us,201403122067
2014/03/12 20:10:31.69,-23.1387,-175.2842,10.00,5.00,Mb,,124,8,0.84,us,201403122070
2014/03/13 06:09:22.28,-23.2818,-175.3070,10.00,5.10,Mb,,123,6,0.81,us,201403132018
2014/03/13 13:20:59.00,51.2085,-179.1090,25.80,5.60,Mw,,,,1.33,ak,201403132030
2014/03/13 17:06:50.77,33.6842,131.8249,79.00,6.30,Mw,,12,1,1.28,us,201403132037
2014/03/13 17:12:32.46,-60.7641,-19.6945,10.00,5.30,Mb,,86,11,0.90,us,201403132038
